日期,收盤,開盤,最高,最低,成交量
1994/9/5, NT$4.15 , NT$4.15 , NT$4.15 , NT$4.15 ,"4,000"
1994/9/6, NT$4.43 , NT$4.43 , NT$4.43 , NT$4.43 ,"1,000"
1994/9/7, NT$4.74 , NT$4.74 , NT$4.74 , NT$4.74 ,"1,000"
1994/9/8, NT$5.06 , NT$5.06 , NT$5.06 , NT$5.06 ,"2,000"
1994/9/9, NT$5.41 , NT$5.41 , NT$5.41 , NT$5.41 ,"1,000"
1994/9/12, NT$6.17 , NT$6.17 , NT$6.17 , NT$6.17 ,"3,855,000"
1994/9/13, NT$6.58 , NT$6.58 , NT$6.58 , NT$6.58 ,"12,541,000"
1994/9/14, NT$7.01 , NT$7.01 , NT$7.01 , NT$7.01 ,"10,301,000"
1994/9/15, NT$7.49 , NT$7.49 , NT$7.49 , NT$7.14 ,"17,770,000"
1994/9/16, NT$7.40 , NT$7.49 , NT$7.66 , NT$7.27 ,"11,219,000"
1994/9/21, NT$7.49 , NT$7.40 , NT$7.53 , NT$7.27 ,"6,979,000"
1994/9/22, NT$7.31 , NT$7.44 , NT$7.44 , NT$7.31 ,"3,401,000"
1994/9/23, NT$7.57 , NT$7.31 , NT$7.61 , NT$7.27 ,"10,990,000"
1994/9/26, NT$7.36 , NT$7.40 , NT$7.49 , NT$7.31 ,"4,347,000"
1994/9/27, NT$7.40 , NT$7.40 , NT$7.49 , NT$7.36 ,"3,684,000"
1994/9/29, NT$7.44 , NT$7.44 , NT$7.44 , NT$7.36 ,"2,647,000"
1994/9/30, NT$7.40 , NT$7.44 , NT$7.53 , NT$7.40 ,"2,153,000"
1994/10/3, NT$7.44 , NT$7.44 , NT$7.49 , NT$7.40 ,"1,560,000"
1994/10/4, NT$7.53 , NT$7.44 , NT$7.53 , NT$7.40 ,"4,080,000"
1994/10/5, NT$7.66 , NT$7.53 , NT$7.66 , NT$7.44 ,"9,254,000"
1994/10/6, NT$7.23 , NT$7.57 , NT$7.61 , NT$7.23 ,"9,664,000"
1994/10/7, NT$7.31 , NT$7.23 , NT$7.36 , NT$7.23 ,"7,008,000"
1994/10/11, NT$6.92 , NT$6.84 , NT$6.92 , NT$6.66 ,"9,352,000"
1994/10/12, NT$7.27 , NT$7.10 , NT$7.36 , NT$7.05 ,"6,870,000"
1994/10/13, NT$7.27 , NT$7.27 , NT$7.36 , NT$7.10 ,"4,800,000"
1994/10/14, NT$7.27 , NT$7.27 , NT$7.36 , NT$7.18 ,"3,415,000"
1994/10/17, NT$7.31 , NT$7.36 , NT$7.40 , NT$7.31 ,"2,975,000"
1994/10/18, NT$7.27 , NT$7.36 , NT$7.40 , NT$7.27 ,"1,605,000"
1994/10/19, NT$7.14 , NT$7.27 , NT$7.31 , NT$7.10 ,"2,699,000"
1994/10/20, NT$7.18 , NT$7.14 , NT$7.23 , NT$7.14 ,"1,287,000"
1994/10/21, NT$7.10 , NT$7.18 , NT$7.27 , NT$7.10 ,"2,350,000"
1994/10/24, NT$6.92 , NT$6.97 , NT$7.01 , NT$6.92 ,"1,400,000"
1994/10/26, NT$6.88 , NT$6.92 , NT$6.92 , NT$6.84 ,"1,658,000"
1994/10/27, NT$6.75 , NT$6.84 , NT$6.88 , NT$6.75 ,"1,458,000"
1994/10/28, NT$6.88 , NT$6.75 , NT$6.88 , NT$6.75 ,"1,975,000"
1994/11/1, NT$6.84 , NT$7.05 , NT$7.05 , NT$6.79 ,"2,689,000"
1994/11/2, NT$6.88 , NT$6.84 , NT$6.92 , NT$6.75 ,"2,113,000"
1994/11/3, NT$6.84 , NT$6.88 , NT$6.92 , NT$6.84 ,"872,000"
1994/11/4, NT$6.92 , NT$6.84 , NT$6.97 , NT$6.79 ,"1,458,000"
1994/11/7, NT$6.84 , NT$6.88 , NT$6.88 , NT$6.79 ,"631,000"
1994/11/8, NT$6.84 , NT$6.84 , NT$6.88 , NT$6.79 ,"398,000"
1994/11/9, NT$6.97 , NT$6.88 , NT$6.97 , NT$6.88 ,"1,370,000"
1994/11/10, NT$7.01 , NT$7.01 , NT$7.05 , NT$6.97 ,"1,236,000"
1994/11/11, NT$7.01 , NT$7.01 , NT$7.05 , NT$6.97 ,"1,255,000"
1994/11/14, NT$7.01 , NT$7.05 , NT$7.05 , NT$6.88 ,"823,000"
1994/11/15, NT$7.01 , NT$6.92 , NT$7.01 , NT$6.88 ,"920,000"
1994/11/16, NT$6.97 , NT$6.97 , NT$7.01 , NT$6.92 ,"597,000"
1994/11/17, NT$6.92 , NT$7.01 , NT$7.01 , NT$6.92 ,"567,000"
1994/11/18, NT$6.92 , NT$6.92 , NT$6.97 , NT$6.92 ,"437,000"
1994/11/21, NT$6.97 , NT$7.01 , NT$7.01 , NT$6.92 ,"417,000"
1994/11/22, NT$6.92 , NT$6.97 , NT$6.97 , NT$6.92 ,"803,000"
1994/11/23, NT$6.88 , NT$6.88 , NT$6.92 , NT$6.84 ,"1,111,000"
1994/11/24, NT$6.88 , NT$6.92 , NT$6.97 , NT$6.88 ,"658,000"
1994/11/25, NT$6.97 , NT$6.92 , NT$7.01 , NT$6.92 ,"1,832,000"
1994/11/28, NT$6.88 , NT$6.92 , NT$6.92 , NT$6.88 ,"519,000"
1994/11/29, NT$6.92 , NT$6.88 , NT$6.92 , NT$6.88 ,"668,000"
1994/11/30, NT$6.88 , NT$6.92 , NT$6.92 , NT$6.79 ,"1,872,000"
1994/12/1, NT$6.92 , NT$6.88 , NT$6.92 , NT$6.84 ,"1,456,000"
1994/12/2, NT$6.88 , NT$6.92 , NT$6.92 , NT$6.84 ,"2,150,000"
1994/12/5, NT$7.18 , NT$7.05 , NT$7.27 , NT$7.01 ,"4,907,000"
1994/12/6, NT$7.10 , NT$7.18 , NT$7.18 , NT$7.05 ,"1,890,000"
1994/12/7, NT$7.10 , NT$7.10 , NT$7.14 , NT$7.05 ,"1,299,000"
1994/12/8, NT$7.01 , NT$7.10 , NT$7.10 , NT$7.01 ,"993,000"
1994/12/9, NT$6.97 , NT$7.01 , NT$7.05 , NT$6.88 ,"1,233,000"
1994/12/12, NT$6.88 , NT$6.88 , NT$6.88 , NT$6.79 ,"563,000"
1994/12/13, NT$6.79 , NT$6.84 , NT$6.88 , NT$6.79 ,"596,000"
1994/12/14, NT$6.75 , NT$6.79 , NT$6.84 , NT$6.75 ,"1,112,000"
1994/12/15, NT$6.75 , NT$6.75 , NT$6.79 , NT$6.71 ,"1,106,000"
1994/12/16, NT$6.71 , NT$6.84 , NT$6.88 , NT$6.71 ,"2,329,000"
1994/12/19, NT$6.84 , NT$6.75 , NT$6.84 , NT$6.71 ,"1,698,000"
1994/12/20, NT$6.79 , NT$6.84 , NT$6.88 , NT$6.79 ,"1,168,000"
1994/12/21, NT$6.75 , NT$6.79 , NT$6.84 , NT$6.71 ,"1,132,000"
1994/12/22, NT$6.79 , NT$6.75 , NT$6.88 , NT$6.71 ,"2,203,000"
1994/12/23, NT$6.71 , NT$6.79 , NT$6.84 , NT$6.66 ,"1,442,000"
1994/12/27, NT$6.71 , NT$6.71 , NT$6.75 , NT$6.66 ,"1,412,000"
1994/12/28, NT$6.75 , NT$6.71 , NT$6.84 , NT$6.71 ,"1,650,000"
1994/12/29, NT$6.75 , NT$6.75 , NT$6.79 , NT$6.75 ,"1,027,000"
1994/12/30, NT$6.75 , NT$6.79 , NT$6.84 , NT$6.75 ,"2,276,000"
1995/1/5, NT$6.71 , NT$6.79 , NT$6.84 , NT$6.71 ,"1,548,000"
1995/1/6, NT$6.66 , NT$6.75 , NT$6.75 , NT$6.66 ,"862,000"
1995/1/9, NT$6.53 , NT$6.66 , NT$6.66 , NT$6.53 ,"1,696,000"
1995/1/10, NT$6.49 , NT$6.53 , NT$6.53 , NT$6.40 ,"2,012,000"
1995/1/11, NT$6.47 , NT$6.45 , NT$6.49 , NT$6.45 ,"532,000"
1995/1/12, NT$6.40 , NT$6.49 , NT$6.49 , NT$6.40 ,"1,637,000"
1995/1/13, NT$6.32 , NT$6.40 , NT$6.45 , NT$6.32 ,"1,172,000"
1995/1/16, NT$5.95 , NT$6.06 , NT$6.10 , NT$5.88 ,"1,709,000"
1995/1/17, NT$5.93 , NT$5.95 , NT$5.97 , NT$5.93 ,"1,685,000"
1995/1/18, NT$5.99 , NT$5.97 , NT$6.01 , NT$5.97 ,"2,007,000"
1995/1/19, NT$6.27 , NT$6.06 , NT$6.40 , NT$6.01 ,"3,731,000"
1995/1/20, NT$6.12 , NT$6.27 , NT$6.27 , NT$6.06 ,"2,288,000"
1995/1/23, NT$6.06 , NT$6.32 , NT$6.34 , NT$6.06 ,"1,825,000"
1995/1/24, NT$6.01 , NT$5.99 , NT$6.06 , NT$5.97 ,"2,259,000"
1995/1/25, NT$6.19 , NT$6.01 , NT$6.19 , NT$6.01 ,"1,121,000"
1995/1/26, NT$6.10 , NT$6.19 , NT$6.19 , NT$6.06 ,"945,000"
1995/2/6, NT$6.40 , NT$6.19 , NT$6.40 , NT$6.14 ,"1,342,000"
1995/2/7, NT$6.38 , NT$6.40 , NT$6.49 , NT$6.36 ,"1,623,000"
1995/2/8, NT$6.34 , NT$6.40 , NT$6.43 , NT$6.32 ,"627,000"
1995/2/9, NT$6.36 , NT$6.36 , NT$6.43 , NT$6.36 ,"567,000"
1995/2/10, NT$6.43 , NT$6.36 , NT$6.45 , NT$6.36 ,"829,000"
1995/2/13, NT$6.45 , NT$6.49 , NT$6.58 , NT$6.45 ,"821,000"
1995/2/14, NT$6.43 , NT$6.45 , NT$6.47 , NT$6.40 ,"586,000"
1995/2/15, NT$6.58 , NT$6.45 , NT$6.66 , NT$6.45 ,"1,996,000"
1995/2/16, NT$6.75 , NT$6.62 , NT$6.84 , NT$6.62 ,"2,674,000"
1995/2/17, NT$6.84 , NT$6.75 , NT$6.84 , NT$6.71 ,"2,161,000"
1995/2/20, NT$6.62 , NT$6.75 , NT$6.79 , NT$6.62 ,"916,000"
1995/2/21, NT$6.75 , NT$6.62 , NT$6.75 , NT$6.62 ,"567,000"
1995/2/22, NT$6.84 , NT$6.75 , NT$6.84 , NT$6.66 ,"1,643,000"
1995/2/23, NT$6.79 , NT$6.84 , NT$6.84 , NT$6.75 ,"548,000"
1995/2/24, NT$6.92 , NT$6.79 , NT$7.01 , NT$6.79 ,"3,517,000"
1995/2/27, NT$6.75 , NT$6.75 , NT$6.79 , NT$6.49 ,"3,798,000"
1995/2/28, NT$6.71 , NT$6.71 , NT$6.71 , NT$6.62 ,"1,489,000"
1995/3/1, NT$6.40 , NT$6.62 , NT$6.62 , NT$6.40 ,"2,455,000"
1995/3/2, NT$6.53 , NT$6.40 , NT$6.53 , NT$6.40 ,"677,000"
1995/3/3, NT$6.62 , NT$6.53 , NT$6.62 , NT$6.49 ,"495,000"
1995/3/6, NT$6.75 , NT$6.71 , NT$6.75 , NT$6.66 ,"723,000"
1995/3/7, NT$6.88 , NT$6.75 , NT$6.88 , NT$6.66 ,"2,229,000"
1995/3/8, NT$6.79 , NT$6.84 , NT$6.92 , NT$6.75 ,"1,816,000"
1995/3/9, NT$6.88 , NT$6.92 , NT$6.97 , NT$6.88 ,"2,893,000"
1995/3/10, NT$6.92 , NT$6.92 , NT$6.97 , NT$6.88 ,"1,379,000"
1995/3/13, NT$7.05 , NT$6.97 , NT$7.05 , NT$6.97 ,"3,468,000"
1995/3/14, NT$6.97 , NT$7.05 , NT$7.05 , NT$6.92 ,"1,335,000"
1995/3/15, NT$7.10 , NT$7.01 , NT$7.14 , NT$7.01 ,"3,960,000"
1995/3/16, NT$7.10 , NT$7.14 , NT$7.14 , NT$7.05 ,"1,347,000"
1995/3/17, NT$7.18 , NT$7.14 , NT$7.23 , NT$7.14 ,"2,519,000"
1995/3/20, NT$7.18 , NT$7.18 , NT$7.18 , NT$7.10 ,"1,970,000"
1995/3/21, NT$7.14 , NT$7.18 , NT$7.23 , NT$7.14 ,"1,653,000"
1995/3/22, NT$7.14 , NT$7.10 , NT$7.14 , NT$6.92 ,"2,809,000"
1995/3/23, NT$7.18 , NT$7.10 , NT$7.18 , NT$7.10 ,"973,000"
1995/3/24, NT$7.18 , NT$7.18 , NT$7.23 , NT$7.14 ,"1,708,000"
1995/3/27, NT$7.49 , NT$7.36 , NT$7.49 , NT$7.27 ,"4,589,000"
1995/3/28, NT$7.57 , NT$7.57 , NT$7.57 , NT$7.44 ,"3,537,000"
1995/3/30, NT$8.00 , NT$7.61 , NT$8.00 , NT$7.57 ,"9,538,000"
1995/3/31, NT$8.13 , NT$8.00 , NT$8.18 , NT$7.83 ,"6,620,000"
1995/4/6, NT$8.22 , NT$8.09 , NT$8.31 , NT$8.09 ,"8,601,000"
1995/4/7, NT$8.05 , NT$8.26 , NT$8.31 , NT$7.96 ,"4,385,000"
1995/4/10, NT$8.05 , NT$8.00 , NT$8.09 , NT$7.92 ,"2,533,000"
1995/4/11, NT$8.09 , NT$8.05 , NT$8.22 , NT$8.05 ,"5,702,000"
1995/4/12, NT$8.13 , NT$8.13 , NT$8.22 , NT$8.09 ,"3,567,000"
1995/4/13, NT$8.00 , NT$8.18 , NT$8.18 , NT$7.96 ,"3,502,000"
1995/4/14, NT$7.79 , NT$7.96 , NT$7.96 , NT$7.74 ,"5,273,000"
1995/4/17, NT$7.61 , NT$7.57 , NT$7.61 , NT$7.49 ,"2,989,000"
1995/4/18, NT$7.44 , NT$7.61 , NT$7.70 , NT$7.36 ,"3,114,000"
1995/4/19, NT$7.49 , NT$7.44 , NT$7.53 , NT$7.31 ,"2,241,000"
1995/4/20, NT$7.44 , NT$7.44 , NT$7.53 , NT$7.44 ,"1,311,000"
1995/4/21, NT$7.40 , NT$7.49 , NT$7.53 , NT$7.27 ,"3,777,000"
1995/4/24, NT$7.61 , NT$7.49 , NT$7.66 , NT$7.44 ,"3,219,000"
1995/4/25, NT$7.53 , NT$7.61 , NT$7.66 , NT$7.49 ,"2,279,000"
1995/4/26, NT$7.49 , NT$7.57 , NT$7.57 , NT$7.27 ,"3,695,000"
1995/4/27, NT$7.49 , NT$7.44 , NT$7.53 , NT$7.36 ,"2,525,000"
1995/4/28, NT$7.53 , NT$7.49 , NT$7.53 , NT$7.36 ,"2,023,000"
1995/5/1, NT$7.53 , NT$7.53 , NT$7.57 , NT$7.44 ,"974,000"
1995/5/2, NT$7.49 , NT$7.44 , NT$7.53 , NT$7.36 ,"1,046,000"
1995/5/3, NT$7.49 , NT$7.49 , NT$7.53 , NT$7.49 ,"808,000"
1995/5/4, NT$7.44 , NT$7.53 , NT$7.53 , NT$7.40 ,"1,092,000"
1995/5/5, NT$7.10 , NT$7.36 , NT$7.40 , NT$7.10 ,"4,369,000"
1995/5/8, NT$7.31 , NT$7.23 , NT$7.36 , NT$7.14 ,"1,683,000"
1995/5/9, NT$7.53 , NT$7.27 , NT$7.53 , NT$7.18 ,"3,573,000"
1995/5/10, NT$7.53 , NT$7.57 , NT$7.66 , NT$7.44 ,"2,835,000"
1995/5/11, NT$7.61 , NT$7.57 , NT$7.66 , NT$7.53 ,"1,769,000"
1995/5/12, NT$7.61 , NT$7.57 , NT$7.66 , NT$7.53 ,"1,519,000"
1995/5/15, NT$7.92 , NT$7.92 , NT$8.05 , NT$7.92 ,"3,244,000"
1995/5/16, NT$7.92 , NT$7.96 , NT$7.96 , NT$7.79 ,"2,831,000"
1995/5/17, NT$7.87 , NT$7.96 , NT$8.05 , NT$7.87 ,"2,711,000"
1995/5/18, NT$7.92 , NT$7.92 , NT$7.92 , NT$7.79 ,"1,847,000"
1995/5/19, NT$7.87 , NT$7.92 , NT$8.00 , NT$7.83 ,"2,055,000"
1995/5/22, NT$7.87 , NT$7.87 , NT$7.92 , NT$7.83 ,"1,308,000"
1995/5/23, NT$7.96 , NT$7.92 , NT$8.00 , NT$7.92 ,"1,915,000"
1995/5/24, NT$8.00 , NT$7.92 , NT$8.00 , NT$7.87 ,"1,644,000"
1995/5/25, NT$8.09 , NT$8.00 , NT$8.22 , NT$8.00 ,"8,646,000"
1995/5/26, NT$8.00 , NT$8.05 , NT$8.18 , NT$7.96 ,"4,702,000"
1995/5/29, NT$7.66 , NT$7.74 , NT$7.74 , NT$7.57 ,"4,150,000"
1995/5/30, NT$7.79 , NT$7.66 , NT$7.83 , NT$7.66 ,"1,595,000"
1995/5/31, NT$8.09 , NT$7.92 , NT$8.13 , NT$7.92 ,"6,600,000"
1995/6/1, NT$8.13 , NT$8.13 , NT$8.18 , NT$8.05 ,"3,007,000"
1995/6/5, NT$8.05 , NT$8.18 , NT$8.22 , NT$8.05 ,"2,734,000"
1995/6/6, NT$8.18 , NT$8.09 , NT$8.18 , NT$8.09 ,"3,561,000"
1995/6/7, NT$8.22 , NT$8.22 , NT$8.39 , NT$8.22 ,"6,044,000"
1995/6/8, NT$8.31 , NT$8.22 , NT$8.35 , NT$8.22 ,"4,786,000"
1995/6/9, NT$8.39 , NT$8.39 , NT$8.39 , NT$8.31 ,"3,174,000"
1995/6/12, NT$8.39 , NT$8.39 , NT$8.39 , NT$8.31 ,"3,385,000"
1995/6/13, NT$8.48 , NT$8.44 , NT$8.48 , NT$8.44 ,"5,288,000"
1995/6/14, NT$8.22 , NT$8.48 , NT$8.48 , NT$8.13 ,"11,420,000"
1995/6/15, NT$7.83 , NT$8.57 , NT$8.57 , NT$7.79 ,"28,911,000"
1995/6/16, NT$8.14 , NT$7.79 , NT$8.14 , NT$7.59 ,"14,095,000"
1995/6/19, NT$7.83 , NT$7.94 , NT$7.98 , NT$7.79 ,"4,207,000"
1995/6/20, NT$7.87 , NT$7.90 , NT$7.94 , NT$7.79 ,"3,876,000"
1995/6/21, NT$7.90 , NT$7.94 , NT$8.10 , NT$7.87 ,"4,706,000"
1995/6/22, NT$8.14 , NT$7.94 , NT$8.18 , NT$7.87 ,"5,764,000"
1995/6/23, NT$8.29 , NT$8.26 , NT$8.41 , NT$8.22 ,"8,868,000"
1995/6/26, NT$9.11 , NT$8.57 , NT$9.11 , NT$8.57 ,"13,617,000"
1995/6/27, NT$8.96 , NT$9.19 , NT$9.31 , NT$8.96 ,"16,686,000"
1995/6/28, NT$9.19 , NT$9.03 , NT$9.31 , NT$9.00 ,"15,227,000"
1995/6/29, NT$9.50 , NT$9.35 , NT$9.66 , NT$9.35 ,"21,155,000"
1995/6/30, NT$9.77 , NT$9.70 , NT$9.81 , NT$9.58 ,"14,070,000"
1995/7/3, NT$9.15 , NT$9.58 , NT$9.62 , NT$9.15 ,"16,216,000"
1995/7/4, NT$9.35 , NT$9.19 , NT$9.35 , NT$9.15 ,"12,140,000"
1995/7/5, NT$9.38 , NT$9.46 , NT$9.50 , NT$9.27 ,"8,619,000"
1995/7/6, NT$9.42 , NT$9.35 , NT$9.58 , NT$9.27 ,"10,279,000"
1995/7/7, NT$9.50 , NT$9.50 , NT$9.58 , NT$9.42 ,"7,196,000"
1995/7/10, NT$9.23 , NT$9.27 , NT$9.27 , NT$9.11 ,"4,684,000"
1995/7/11, NT$9.35 , NT$9.23 , NT$9.35 , NT$9.19 ,"3,952,000"
1995/7/12, NT$9.19 , NT$9.42 , NT$9.42 , NT$9.19 ,"6,017,000"
1995/7/13, NT$9.42 , NT$9.27 , NT$9.46 , NT$9.19 ,"6,932,000"
1995/7/14, NT$9.27 , NT$9.46 , NT$9.50 , NT$9.27 ,"5,526,000"
1995/7/17, NT$8.84 , NT$9.19 , NT$9.19 , NT$8.72 ,"8,648,000"
1995/7/18, NT$8.88 , NT$8.72 , NT$8.88 , NT$8.57 ,"8,300,000"
1995/7/19, NT$8.61 , NT$8.57 , NT$8.72 , NT$8.41 ,"13,371,000"
1995/7/20, NT$8.33 , NT$8.57 , NT$8.68 , NT$8.29 ,"12,629,000"
1995/7/21, NT$8.37 , NT$8.33 , NT$8.57 , NT$8.33 ,"8,078,000"
1995/7/24, NT$8.33 , NT$8.37 , NT$8.41 , NT$8.26 ,"4,522,000"
1995/7/25, NT$7.79 , NT$8.33 , NT$8.33 , NT$7.79 ,"10,141,000"
1995/7/26, NT$7.83 , NT$7.55 , NT$7.87 , NT$7.55 ,"12,258,000"
1995/7/27, NT$8.37 , NT$8.37 , NT$8.37 , NT$8.14 ,"9,640,000"
1995/7/28, NT$8.33 , NT$8.41 , NT$8.49 , NT$8.29 ,"8,318,000"
1995/7/31, NT$8.02 , NT$8.02 , NT$8.10 , NT$7.90 ,"5,090,000"
1995/8/1, NT$7.79 , NT$8.02 , NT$8.02 , NT$7.71 ,"9,698,000"
1995/8/2, NT$7.44 , NT$7.79 , NT$7.83 , NT$7.40 ,"13,466,000"
1995/8/3, NT$7.71 , NT$7.36 , NT$7.71 , NT$7.32 ,"11,843,000"
1995/8/4, NT$7.79 , NT$7.83 , NT$7.87 , NT$7.55 ,"8,017,000"
1995/8/7, NT$7.63 , NT$7.44 , NT$7.71 , NT$7.44 ,"7,072,000"
1995/8/8, NT$7.71 , NT$7.67 , NT$7.83 , NT$7.55 ,"6,552,000"
1995/8/9, NT$7.52 , NT$7.71 , NT$7.71 , NT$7.52 ,"7,240,000"
1995/8/10, NT$7.67 , NT$7.55 , NT$7.67 , NT$7.55 ,"3,377,000"
1995/8/11, NT$7.55 , NT$7.48 , NT$7.55 , NT$7.44 ,"7,725,000"
1995/8/14, NT$7.71 , NT$7.83 , NT$7.87 , NT$7.71 ,"6,451,000"
1995/8/15, NT$7.83 , NT$7.75 , NT$7.87 , NT$7.71 ,"5,398,000"
1995/8/16, NT$8.26 , NT$7.94 , NT$8.29 , NT$7.83 ,"10,394,000"
1995/8/17, NT$8.37 , NT$8.33 , NT$8.53 , NT$8.29 ,"12,238,000"
1995/8/18, NT$8.45 , NT$8.33 , NT$8.49 , NT$8.26 ,"5,872,000"
1995/8/21, NT$8.37 , NT$8.33 , NT$8.41 , NT$8.33 ,"3,036,000"
1995/8/22, NT$8.49 , NT$8.37 , NT$8.49 , NT$8.33 ,"5,804,000"
1995/8/23, NT$8.29 , NT$8.49 , NT$8.57 , NT$8.29 ,"5,299,000"
1995/8/24, NT$8.02 , NT$8.26 , NT$8.33 , NT$8.02 ,"6,505,000"
1995/8/25, NT$8.02 , NT$7.94 , NT$8.06 , NT$7.83 ,"6,775,000"
1995/8/28, NT$8.18 , NT$8.06 , NT$8.18 , NT$8.02 ,"3,063,000"
1995/8/29, NT$8.26 , NT$8.22 , NT$8.29 , NT$8.14 ,"3,365,000"
1995/8/30, NT$8.29 , NT$8.18 , NT$8.29 , NT$8.18 ,"3,251,000"
1995/8/31, NT$8.22 , NT$8.29 , NT$8.33 , NT$8.18 ,"2,991,000"
1995/9/1, NT$8.22 , NT$8.26 , NT$8.29 , NT$8.18 ,"2,643,000"
1995/9/4, NT$8.37 , NT$8.26 , NT$8.41 , NT$8.22 ,"3,655,000"
1995/9/5, NT$8.37 , NT$8.41 , NT$8.53 , NT$8.37 ,"4,613,000"
1995/9/6, NT$8.53 , NT$8.41 , NT$8.57 , NT$8.41 ,"7,750,000"
1995/9/7, NT$8.61 , NT$8.61 , NT$8.68 , NT$8.61 ,"5,351,000"
1995/9/8, NT$8.80 , NT$8.68 , NT$8.84 , NT$8.64 ,"8,108,000"
1995/9/11, NT$8.61 , NT$8.96 , NT$8.96 , NT$8.61 ,"3,940,000"
1995/9/12, NT$8.57 , NT$8.49 , NT$8.68 , NT$8.49 ,"3,003,000"
1995/9/13, NT$8.49 , NT$8.61 , NT$8.61 , NT$8.49 ,"2,894,000"
1995/9/14, NT$8.57 , NT$8.57 , NT$8.76 , NT$8.57 ,"6,530,000"
1995/9/15, NT$8.64 , NT$8.64 , NT$8.72 , NT$8.53 ,"1,934,000"
1995/9/18, NT$8.76 , NT$8.45 , NT$8.80 , NT$8.45 ,"3,276,000"
1995/9/19, NT$8.64 , NT$8.80 , NT$8.80 , NT$8.57 ,"2,905,000"
1995/9/20, NT$8.61 , NT$8.57 , NT$8.64 , NT$8.49 ,"1,931,000"
1995/9/21, NT$8.57 , NT$8.57 , NT$8.64 , NT$8.49 ,"2,196,000"
1995/9/25, NT$8.49 , NT$8.57 , NT$8.61 , NT$8.49 ,"2,803,000"
1995/9/26, NT$8.37 , NT$8.49 , NT$8.49 , NT$8.37 ,"2,727,000"
1995/9/27, NT$8.06 , NT$8.33 , NT$8.33 , NT$8.06 ,"8,895,000"
1995/9/29, NT$7.67 , NT$8.02 , NT$8.02 , NT$7.67 ,"13,292,000"
1995/10/2, NT$7.52 , NT$7.59 , NT$7.59 , NT$7.48 ,"5,109,000"
1995/10/3, NT$7.48 , NT$7.48 , NT$7.52 , NT$7.44 ,"4,373,000"
1995/10/4, NT$7.59 , NT$7.48 , NT$7.63 , NT$7.48 ,"4,025,000"
1995/10/5, NT$7.55 , NT$7.63 , NT$7.63 , NT$7.55 ,"2,877,000"
1995/10/6, NT$7.67 , NT$7.55 , NT$7.71 , NT$7.55 ,"2,776,000"
1995/10/9, NT$7.63 , NT$7.67 , NT$7.71 , NT$7.63 ,"2,625,000"
1995/10/11, NT$7.24 , NT$7.48 , NT$7.48 , NT$7.24 ,"10,446,000"
1995/10/12, NT$7.16 , NT$7.16 , NT$7.24 , NT$7.09 ,"6,025,000"
1995/10/13, NT$7.32 , NT$7.24 , NT$7.32 , NT$7.09 ,"7,770,000"
1995/10/16, NT$7.16 , NT$7.24 , NT$7.24 , NT$7.16 ,"1,810,000"
1995/10/17, NT$7.28 , NT$7.24 , NT$7.32 , NT$7.16 ,"2,111,000"
1995/10/18, NT$7.24 , NT$7.32 , NT$7.32 , NT$7.20 ,"1,662,000"
1995/10/19, NT$7.28 , NT$7.24 , NT$7.28 , NT$7.16 ,"2,162,000"
1995/10/20, NT$7.20 , NT$7.28 , NT$7.32 , NT$7.20 ,"1,384,000"
1995/10/23, NT$7.24 , NT$7.16 , NT$7.24 , NT$7.16 ,"1,510,000"
1995/10/24, NT$7.28 , NT$7.24 , NT$7.28 , NT$7.20 ,"672,000"
1995/10/26, NT$7.24 , NT$7.20 , NT$7.28 , NT$7.20 ,"858,000"
1995/10/27, NT$7.13 , NT$7.16 , NT$7.16 , NT$7.01 ,"2,510,000"
1995/10/30, NT$6.54 , NT$6.81 , NT$6.81 , NT$6.54 ,"5,862,000"
1995/11/1, NT$6.54 , NT$6.54 , NT$6.66 , NT$6.50 ,"3,653,000"
1995/11/2, NT$6.74 , NT$6.58 , NT$6.74 , NT$6.58 ,"2,318,000"
1995/11/3, NT$6.78 , NT$6.78 , NT$6.81 , NT$6.62 ,"3,853,000"
1995/11/6, NT$6.85 , NT$6.78 , NT$6.85 , NT$6.74 ,"1,465,000"
1995/11/7, NT$6.74 , NT$6.93 , NT$6.93 , NT$6.74 ,"2,272,000"
1995/11/8, NT$6.58 , NT$6.66 , NT$6.74 , NT$6.58 ,"3,361,000"
1995/11/9, NT$6.62 , NT$6.54 , NT$6.62 , NT$6.54 ,"2,884,000"
1995/11/10, NT$6.58 , NT$6.70 , NT$6.70 , NT$6.58 ,"2,537,000"
1995/11/14, NT$6.62 , NT$6.62 , NT$6.62 , NT$6.54 ,"1,377,000"
1995/11/15, NT$6.46 , NT$6.62 , NT$6.62 , NT$6.39 ,"2,044,000"
1995/11/16, NT$6.35 , NT$6.39 , NT$6.39 , NT$6.23 ,"4,741,000"
1995/11/17, NT$6.00 , NT$6.27 , NT$6.35 , NT$6.00 ,"4,277,000"
1995/11/20, NT$6.11 , NT$6.15 , NT$6.23 , NT$6.07 ,"1,142,000"
1995/11/21, NT$6.31 , NT$6.11 , NT$6.31 , NT$6.07 ,"2,570,000"
1995/11/22, NT$6.27 , NT$6.31 , NT$6.31 , NT$6.23 ,"2,224,000"
1995/11/23, NT$6.15 , NT$6.23 , NT$6.27 , NT$6.07 ,"3,451,000"
